url,locale,routeType,sourceFile,status,indexableExpected,canonical,hreflangOk,htmlLang,title,description,h1,schema,sitemapExpected,sitemapFound,bodyLanguageOk,notes
"/uz/blog/ichki-kiyim-korset-ulgurji-dordoy","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/ichki-kiyim-korset-ulgurji-dordoy","true","uz","Dordoy ichki kiyim va korset ulgurji | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: dordoy ichki kiyim va korset ulgurji. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Dordoy ichki kiyim va korset ulgurji","present","true","true","true",""
"/uz/blog/qirgiziston-korpa-toshak-ulgurji","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/qirgiziston-korpa-toshak-ulgurji","true","uz","Qirg&#x27;iziston ko&#x27;rpa-to&#x27;shak ulgurji | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: qirg&#x27;iziston ko&#x27;rpa-to&#x27;shak ulgurji. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Qirg&#x27;iziston ko&#x27;rpa-to&#x27;shak ulgurji","present","true","true","true",""
"/uz/blog/wildberries-uchun-bishkek-yetkazib-beruvchilar","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/wildberries-uchun-bishkek-yetkazib-beruvchilar","true","uz","Wildberries uchun Bishkek yetkazib beruvchilar | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: wildberries uchun bishkek yetkazib beruvchilar. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Wildberries uchun Bishkek yetkazib beruvchilar","present","true","true","true",""
"/uz/blog/qirgiziston-marketpleys-tovarlari-ulgurji","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/qirgiziston-marketpleys-tovarlari-ulgurji","true","uz","Qirg&#x27;iziston marketplace tovarlari ulgurji | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: qirg&#x27;iziston marketplace tovarlari ulgurji. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Qirg&#x27;iziston marketplace tovarlari ulgurji","present","true","true","true",""
"/uz/blog/bishkek-tikuv-sexlar-va-kiyim-ishlab-chiqarish","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/bishkek-tikuv-sexlar-va-kiyim-ishlab-chiqarish","true","uz","Bishkek tikuv sexlari va kiyim ishlab chiqarish | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: bishkek tikuv sexlari va kiyim ishlab chiqarish. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Bishkek tikuv sexlari va kiyim ishlab chiqarish","present","true","true","true",""
"/uz/blog/bishkek-tayyor-kiyim-tikish","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/bishkek-tayyor-kiyim-tikish","true","uz","Bishkek tayyor kiyim tikish | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: bishkek tayyor kiyim tikish. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Bishkek tayyor kiyim tikish","present","true","true","true",""
"/uz/blog/bishkek-ulgurji-bozorlar-yetkazib-beruvchi-izlash","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/bishkek-ulgurji-bozorlar-yetkazib-beruvchi-izlash","true","uz","Bishkek ulgurji bozorlarida yetkazib beruvchi izlash | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: bishkek ulgurji bozorlarida yetkazib beruvchi izlash. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Bishkek ulgurji bozorlarida yetkazib beruvchi izlash","present","true","true","true",""
"/uz/blog/bishkek-yetkazib-beruvchilar-ulgurji-hamkor-topish","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/bishkek-yetkazib-beruvchilar-ulgurji-hamkor-topish","true","uz","Bishkek yetkazib beruvchilari: ulgurji hamkor topish | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: bishkek yetkazib beruvchilari: ulgurji hamkor topish. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Bishkek yetkazib beruvchilari: ulgurji hamkor topish","present","true","true","true",""
"/uz/blog/dordoy-bishkek-yetkazib-beruvchilar-katalog-toifalar","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/dordoy-bishkek-yetkazib-beruvchilar-katalog-toifalar","true","uz","Dordoy Bishkek: yetkazib beruvchilar, katalog va toifalar | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: dordoy bishkek: yetkazib beruvchilar, katalog va toifalar. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Dordoy Bishkek: yetkazib beruvchilar, katalog va toifalar","present","true","true","true",""
"/uz/blog/bishkek-ulgurji-bozorlar-dordoy-madina-alamedin","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/bishkek-ulgurji-bozorlar-dordoy-madina-alamedin","true","uz","Bishkek ulgurji bozorlari: Dordoy, Madina, Alamedin | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: bishkek ulgurji bozorlari: dordoy, madina, alamedin. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Bishkek ulgurji bozorlari: Dordoy, Madina, Alamedin","present","true","true","true",""
"/uz/blog/bishkek-kiyim-ulgurji-dordoy-yetkazib-beruvchilar","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/bishkek-kiyim-ulgurji-dordoy-yetkazib-beruvchilar","true","uz","Bishkek kiyim ulgurji: Dordoy yetkazib beruvchilari | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: bishkek kiyim ulgurji: dordoy yetkazib beruvchilari. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Bishkek kiyim ulgurji: Dordoy yetkazib beruvchilari","present","true","true","true",""
"/uz/blog/bishkek-tovarlar-ulgurji-dokon-marketpleys","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/bishkek-tovarlar-ulgurji-dokon-marketpleys","true","uz","Bishkek tovarlar ulgurji: do&#x27;kon va marketpleys uchun | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: bishkek tovarlar ulgurji: do&#x27;kon va marketpleys uchun. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Bishkek tovarlar ulgurji: do&#x27;kon va marketpleys uchun","present","true","true","true",""
"/uz/blog/bishkek-yetkazib-beruvchilar-katalogidan-foydalanish","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/bishkek-yetkazib-beruvchilar-katalogidan-foydalanish","true","uz","Bishkek yetkazib beruvchilar katalogidan foydalanish | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: bishkek yetkazib beruvchilar katalogidan foydalanish. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Bishkek yetkazib beruvchilar katalogidan foydalanish","present","true","true","true",""
"/uz/blog/bishkekda-ulgurji-xarid-uchun-bozor-tanlash","uz","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/uz/blog/bishkekda-ulgurji-xarid-uchun-bozor-tanlash","true","uz","Bishkekda ulgurji xarid uchun bozor tanlash | Dordoi.help qo&#x27;llanmasi | Dordoi.help","Amaliy qo&#x27;llanma: bishkekda ulgurji xarid uchun bozor tanlash. Katalog, toifalar, bayer, kargo va kontaktlarga xavfsiz kirish.","Bishkekda ulgurji xarid uchun bozor tanlash","present","true","true","true",""
"/uz/catalog/postavshik-zhenskoy-odezhdy-a9e9","uz","vendor_sample_locked","app/[locale]/catalog/[slug]/page.tsx","200","true","https://dordoi.help/uz/suppliers/asso-corsets","true","uz","Dordoy bozorida ayollar kiyimi yetkazib beruvchi | Dordoi.help","Dordoy bozorida ayollar kiyimi yetkazib beruvchi. Tavsif, toifalar va shartlar. Aloqa Dordoi.help orqali.","Dordoy bozorida ayollar kiyimi yetkazib beruvchi","present","false","true","true",""
"/uz/suppliers/asso-corsets","uz","vendor_sample_locked","app/[locale]/suppliers/[seoSlug]/page.tsx","200","true","https://dordoi.help/uz/suppliers/asso-corsets","true","uz","Dordoy bozorida ayollar kiyimi yetkazib beruvchi | Dordoi.help","Dordoy bozorida ayollar kiyimi yetkazib beruvchi. Tavsif, toifalar va shartlar. Aloqa Dordoi.help orqali.","Dordoy bozorida ayollar kiyimi yetkazib beruvchi","present","false","true","true",""
"/tj","tj","core","app/[locale]/page.tsx","200","true","https://dordoi.help/tj","true","tg","Dordoi.help — платформаи бисёрфурӯшӣ барои бозори Дордой | Dordoi.help","Молҳо, таъминкунандагон ва байерҳо дар як ҷой. Абзори B2B барои ҶОИ.","Таъминкунандагон, байерҳо ва каргои бозори Дордой дар як каталог","present","true","true","false",""
"/tj/catalog","tj","core","app/[locale]/catalog/page.tsx","200","true","https://dordoi.help/tj/catalog","true","tg","Каталоги таъминкунандагони Дордой — фурӯши оптӣ, филтрҳо ва ҷустуҷӯ | Dordoi.help","Каталоги таъминкунандагони бозори Дордой: фурӯшандагони оптии либос, пойафзол, сумка ва матоъ. Таъминкунанда, байер ё карго барои харид аз Бишкек пайдо кунед.","Каталоги таъминкунандагони оптии бозори Дордой","present","true","true","true",""
"/tj/sell","tj","core","app/[locale]/sell/page.tsx","200","true","https://dordoi.help/tj/sell","true","tg","Фурӯши оптӣ — Dordoi.help | Dordoi.help","Фурӯши оптӣ аз бозори Дордой: витрина, дархостҳо ва тамосҳои харидорон бе гаштан дар қаторҳо.","Фурӯши оптӣ","present","true","true","false",""
"/tj/suppliers","tj","core","app/[locale]/suppliers/page.tsx","200","true","https://dordoi.help/tj/suppliers","true","tg","Таъминкунандагони Дордой — фурӯшандагони оптии бозор | Dordoi.help","Таъминкунандагони бозори Дордойро пайдо кунед: фурӯшандагони оптии либос, пойафзол, сумка ва матоъ. Каталог ба харидорон ёфтани таъминкунанда, байер ё карго кӯмак мекунад.","Таъминкунандагони бозори Дордой — фурӯшандагони оптӣ ва тамос","present","true","true","false",""
"/tj/buyers","tj","core","app/[locale]/buyers/page.tsx","200","true","https://dordoi.help/tj/buyers","true","tg","Ёфтани байер дар Дордой — Dordoi.help | Dordoi.help","Байерҳои бозори Дордой: харид, санҷиши сифат ва ҷамъ кардани партия бе саёҳатҳои зиёд.","Ёфтани байер","present","true","true","true",""
"/tj/buyer-service","tj","core","app/[locale]/buyer-service/page.tsx","200","true","https://dordoi.help/tj/buyer-service","true","tg","Байерҳо — Dordoi.help | Dordoi.help","Интихоби мол, санҷиши сифат ва ҷамъ кардани фармоиш.","Байерҳо","present","true","true","true",""
"/tj/about","tj","core","app/[locale]/about/page.tsx","200","true","https://dordoi.help/tj/about","true","tg","Dordoi.help - Таъминкунандагони Дордой, Байер ва Каргои Дордой | Dordoi.help","Dordoi.help барои бозори дордой таъминкунандагон, категорияҳо, байерҳо ва самтҳои каргоро ёфтан кӯмак мекунад.","Dordoi.help - каталог ва роҳнамо барои Бозори Дордой","present","true","true","false",""
"/tj/how-it-works","tj","core","app/[locale]/how-it-works/page.tsx","200","true","https://dordoi.help/tj/how-it-works","true","tg","Dordoi.help чӣ тавр кор мекунад - Каталоги таъминкунандагон, Байер, Каргои Дордой | Dordoi.help","Қадамҳо: интихоб кардани категория, муқоисаи таъминкунанда, кушодани дастрасӣ, истифодаи байер ё карго.","Dordoi.help чӣ тавр кор мекунад","present","true","true","false",""
"/tj/for-buyers","tj","core","app/[locale]/for-buyers/page.tsx","200","true","https://dordoi.help/tj/for-buyers","true","tg","Бозори Дордой: таъминкунандагон, байер ва карго барои харидорон | Dordoi.help","Барои харидорон: ёфтани таъминкунандагон тавассути Dordoi.help, дастрасӣ ба контакт, байер ва карго.","Dordoi.help барои харидорони Бозори Дордой","present","true","true","false",""
"/tj/for-sellers","tj","core","app/[locale]/for-sellers/page.tsx","200","true","https://dordoi.help/tj/for-sellers","true","tg","Барои фурӯшандагон: корти таъминкунанда дар каталоги Dordoi.help | Dordoi.help","Барои фурӯшандагон: корт, категория, тавсифи кушода ва қоидаҳои contact privacy.","Барои фурӯшандагон: намоён шудан дар каталоги Dordoi.help","present","true","true","false",""
"/tj/help","tj","core","app/[locale]/help/page.tsx","200","true","https://dordoi.help/tj/help","true","tg","Кӯмак — Dordoi.help | Dordoi.help","Чӣ тавр аз Dordoi.help истифода баред.","Кӯмак","present","true","true","false",""
"/tj/faq","tj","core","app/[locale]/faq/page.tsx","200","true","https://dordoi.help/tj/faq","true","tg","Dordoi.help FAQ - Таъминкунандагони Дордой, Байер, Каргои Дордой | Dordoi.help","Саволҳо дар бораи Dordoi.help: таъминкунандагон, дастрасӣ ба контакт, байер, карго ва харид аз кишварҳо.","Dordoi.help FAQ","present","true","true","false",""
"/tj/dordoi-kazakhstan","tj","core","app/[locale]/dordoi-kazakhstan/page.tsx","200","true","https://dordoi.help/tj/dordoi-kazakhstan","true","tg","Дордой барои Қазоқистон: Таъминкунандагони Дордой, Байер ва Каргои Дордой | Dordoi.help","Барои харидорони Қазоқистон: таъминкунандагон, категорияҳо, байер ва сенарияи интиқол аз бозори Дордой.","Дордой барои харидорони Қазоқистон","present","true","true","false",""
"/tj/dordoi-uzbekistan","tj","core","app/[locale]/dordoi-uzbekistan/page.tsx","200","true","https://dordoi.help/tj/dordoi-uzbekistan","true","tg","Дордой барои Ӯзбекистон: Таъминкунандагони Дордой, Байер ва Каргои Дордой | Dordoi.help","Барои харидорони Ӯзбекистон: таъминкунандагон, категорияҳо, байер ва сенарияи интиқол аз бозори Дордой.","Дордой барои харидорони Ӯзбекистон","present","true","true","false",""
"/tj/dordoi-tajikistan","tj","core","app/[locale]/dordoi-tajikistan/page.tsx","200","true","https://dordoi.help/tj/dordoi-tajikistan","true","tg","Дордой барои Тоҷикистон: Таъминкунандагони Дордой, Байер ва Каргои Дордой | Dordoi.help","Барои харидорони Тоҷикистон: таъминкунандагон, категорияҳо, байер ва сенарияи интиқол аз бозори Дордой.","Дордой барои харидорони Тоҷикистон","present","true","true","false",""
"/tj/dordoi-russia","tj","core","app/[locale]/dordoi-russia/page.tsx","200","true","https://dordoi.help/tj/dordoi-russia","true","tg","Дордой барои Русия: Таъминкунандагони Дордой, Байер ва Каргои Дордой | Dordoi.help","Барои харидорони Русия: таъминкунандагон, категорияҳо, байер ва сенарияи интиқол аз бозори Дордой.","Дордой барои харидорони Русия","present","true","true","false",""
"/tj/dordoi-kyrgyzstan","tj","core","app/[locale]/dordoi-kyrgyzstan/page.tsx","200","true","https://dordoi.help/tj/dordoi-kyrgyzstan","true","tg","Дордой барои Қирғизистон: Таъминкунандагони Дордой, Байер ва Каргои Дордой | Dordoi.help","Барои харидорони Қирғизистон: таъминкунандагон, категорияҳо, байер ва сенарияи интиқол аз бозори Дордой.","Дордой барои харидорони Қирғизистон","present","true","true","false",""
"/tj/contact","tj","core","app/[locale]/contact/page.tsx","200","true","https://dordoi.help/tj/contact","true","tg","Тамос — Dordoi.help | Dordoi.help","Бо дастаи Dordoi.help тамос гиред.","Тамос","present","true","true","true",""
"/tj/privacy","tj","core","app/[locale]/privacy/page.tsx","200","true","https://dordoi.help/tj/privacy","true","tg","Сиёсати махфият — Dordoi.help | Dordoi.help","Коркарди маълумот.","Махфият","present","true","true","false",""
"/tj/terms","tj","core","app/[locale]/terms/page.tsx","200","true","https://dordoi.help/tj/terms","true","tg","Шартҳои истифода — Dordoi.help | Dordoi.help","Қоидаҳои хизматрасонӣ.","Шартҳо","present","true","true","true",""
"/tj/refund","tj","core","app/[locale]/refund/page.tsx","200","true","https://dordoi.help/tj/refund","true","tg","Сиёсати бозгардонӣ — Dordoi.help | Dordoi.help","Маълумот дар бораи бозгардонӣ.","Бозгардонӣ","present","true","true","true",""
"/tj/kargo-dordoi","tj","core","app/[locale]/kargo-dordoi/page.tsx","200","true","https://dordoi.help/tj/kargo-dordoi","true","tg","Каргои Дордой — интиқоли мол аз бозор | Dordoi.help","Каргои Дордой ва интиқол аз Бишкек. Чӣ тавр тавассути Dordoi.help харидор ва логистикаро ёфтан мумкин аст.","Каргои Дордой: интиқоли мол аз Бишкек","present","true","true","true",""
"/tj/dordoi-optom","tj","core","app/[locale]/dordoi-optom/page.tsx","200","true","https://dordoi.help/tj/dordoi-optom","true","tg","Дордой опт — молҳо, таъминкунандагон ва харид | Dordoi.help","Дордой опт: категорияҳо, таъминкунандагон ва харид тавассути Dordoi.help.","Дордой опт: молҳо, таъминкунандагон ва харид тавассути каталог","present","true","true","false",""
"/tj/rynok-bishkek","tj","core","app/[locale]/rynok-bishkek/page.tsx","200","true","https://dordoi.help/tj/rynok-bishkek","true","tg","Бозори Бишкек - бозорҳои яклухт, таъминкунандагон ва Дордой | Dordoi.help","Роҳнамо барои харидорони яклухт дар бозорҳои Бишкек: таъминкунандагонро аз куҷо ёфтан, кай Дордойро интихоб кардан ва чӣ тавр аз Dordoi.help истифода бурдан.","Бозори Бишкек: таъминкунандагон ва молҳои яклухтро аз куҷо ёфтан","present","true","true","false",""
"/tj/rynok-dordoi","tj","core","app/[locale]/rynok-dordoi/page.tsx","200","true","https://dordoi.help/tj/rynok-dordoi","true","tg","Бозори Дордой Бишкек — таъминкунандагон, опт ва каталоги фурӯшандагон | Dordoi.help","Дар бораи бозори Дордой дар Бишкек: таъминкунандагон, категорияҳои оптӣ ва каталоги Dordoi.help.","Бозори Дордой дар Бишкек: таъминкунандагон, опт ва каталоги фурӯшандагон","present","true","true","false",""
"/tj/categories/libosi-zanona-yaklukht","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/libosi-zanona-yaklukht","true","tg","Либоси занона опт Дордой — таъминкунандагон ва фурӯшандагон | Dordoi.help","Таъминкунандагони либоси занона дар бозори Дордой: фурӯшандагони оптӣ ва нуқтаҳои фурӯш. Тавассути каталоги Dordoi.help таъминкунандаро пайдо кунед.","Либоси занона опт дар бозори Дордой","present","true","true","false",""
"/tj/categories/libosi-mardona-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/libosi-mardona-opt","true","tg","Либоси мардона опт Дордой — таъминкунандагони бозор | Dordoi.help","Таъминкунандагони либоси мардона дар бозори Дордой: фурӯшандагони оптӣ ва мағозаҳо.","Либоси мардона опт дар бозори Дордой","present","true","true","false",""
"/tj/categories/libosi-atfol-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/libosi-atfol-opt","true","tg","Либоси атфол опт Дордой — таъминкунандагон ва фурӯшандагон | Dordoi.help","Таъминкунандагони либоси атфол дар бозори Дордой.","Либоси атфол опт дар бозори Дордой","present","true","true","false",""
"/tj/categories/libosi-zirak-kupalnik-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/libosi-zirak-kupalnik-opt","true","tg","Либоси зирак ва купальник опт Дордой — таъминкунандагон | Dordoi.help","Таъминкунандагони либоси зирак ва купальник дар бозори Дордой.","Либоси зирак ва купальник опт дар бозори Дордой","present","true","true","false",""
"/tj/categories/poyafzal-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/poyafzal-opt","true","tg","Пойафзал опт Дордой — таъминкунандагони пойафзал | Dordoi.help","Таъминкунандагони пойафзал дар бозори Дордой.","Пойафзал опт дар бозори Дордой","present","true","true","false",""
"/tj/categories/sumka-charm-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/sumka-charm-opt","true","tg","Сумка опт Дордой — таъминкунандагони сумка | Dordoi.help","Таъминкунандагони сумка ва чарм дар бозори Дордой.","Сумка ва чарм опт дар бозори Дордой","present","true","true","false",""
"/tj/categories/aksessuar-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/aksessuar-opt","true","tg","Аксессуарҳо опт Дордой — таъминкунандагони бозор | Dordoi.help","Таъминкунандагони аксессуарҳо дар бозори Дордой.","Аксессуарҳо опт дар бозори Дордой","present","true","true","false",""
"/tj/categories/matou-furnitura-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/matou-furnitura-opt","true","tg","Матои опт Дордой — таъминкунандагони мато | Dordoi.help","Таъминкунандагони мато ва фурнитура дар бозори Дордой.","Матои ва фурнитураи дӯзандагӣ опт дар бозори Дордой","present","true","true","false",""
"/tj/categories/matoui-hona-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/matoui-hona-opt","true","tg","Матои хона опт Дордой — таъминкунандагон | Dordoi.help","Таъминкунандагони матои хона дар бозори Дордой.","Матои хона опт дар бозори Дордой","present","true","true","false",""
"/tj/categories/kosmetika-atir-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/kosmetika-atir-opt","true","tg","Косметика опт Дордой — таъминкунандагон | Dordoi.help","Таъминкунандагони косметика ва атир дар бозори Дордой.","Косметика ва атир опт дар бозори Дордой","present","true","true","true",""
"/tj/categories/bozichaho-atfol-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/bozichaho-atfol-opt","true","tg","Бозичаҳо опт Дордой — таъминкунандагон | Dordoi.help","Таъминкунандагони бозичаҳо ва молҳои атфол дар бозори Дордой.","Бозичаҳо ва молҳои атфол опт дар бозори Дордой","present","true","true","true",""
"/tj/categories/elektronika-mobil-aksessuar-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/elektronika-mobil-aksessuar-opt","true","tg","Электроника опт Дордой — таъминкунандагон | Dordoi.help","Таъминкунандагони электроника ва аксессуарҳои мобилӣ дар бозори Дордой.","Электроника ва аксессуарҳои мобилӣ опт дар бозори Дордой","present","true","true","false",""
"/tj/categories/bastebandi-asbob-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/bastebandi-asbob-opt","true","tg","Бастабандӣ ва таҷҳизоти савдо Дордой — таъминкунандагон | Dordoi.help","Таъминкунандагони бастабандӣ ва таҷҳизоти савдо дар бозори Дордой.","Бастабандӣ ва таҷҳизоти савдо барои фурӯшандагони Дордой","present","true","true","true",""
"/tj/categories/mol-hona-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/mol-hona-opt","true","tg","Молҳои хона опт Дордой — таъминкунандагон | Dordoi.help","Таъминкунандагони молҳои хона ва хоҷагӣ дар бозори Дордой.","Молҳои хона ва хоҷагӣ опт дар бозори Дордой","present","true","true","true",""
"/tj/categories/mol-automobil-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/mol-automobil-opt","true","tg","Молҳои автомобилӣ опт Дордой — таъминкунандагон | Dordoi.help","Таъминкунандагони молҳои автомобилӣ ва аксессуарҳо дар бозори Дордой.","Молҳои автомобилӣ ва аксессуарҳо опт дар бозори Дордой","present","true","true","true",""
"/tj/categories/varzish-sayohat-opt","tj","category","app/[locale]/categories/[categorySlug]/page.tsx","200","true","https://dordoi.help/tj/categories/varzish-sayohat-opt","true","tg","Варзиш ва сайёҳат опт Дордой — таъминкунандагон | Dordoi.help","Таъминкунандагони варзиш, сайёҳат ва истироҳат дар бозори Дордой.","Варзиш, сайёҳат ва истироҳат опт дар бозори Дордой","present","true","true","true",""
"/tj/blog","tj","blog_hub","app/[locale]/blog/page.tsx","200","true","https://dordoi.help/tj/blog","true","tg","Блог Dordoi.help - Таъминкунандагони Дордой, Каталоги таъминкунандагон, Каргои Дордой | Dordoi.help","Бозори Дордой: роҳнамоҳои амалӣ, ҷустуҷӯи таъминкунандагон, хариди оптӣ, байер ва карго.","Блог Dordoi.help","present","true","true","false",""
"/tj/blog/dordoi-taminkunandaro-chi-tavr-yoftan","tj","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/tj/blog/dordoi-taminkunandaro-chi-tavr-yoftan","true","tg","Бозори Дордой: чӣ тавр таъминкунанда ёфтан мумкин | Dordoi.help","Интихоби категория, муқоисаи таъминкунандагон, дастрасӣ ба контакт ва санҷиши аввал тавассути Dordoi.help.","Чӣ тавр таъминкунандаи Бозори Дордой-ро ёфтан мумкин","present","true","true","false",""
"/tj/blog/kargoi-dordoi-chi-tavr-kor-mekunad","tj","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/tj/blog/kargoi-dordoi-chi-tavr-kor-mekunad","true","tg","Каргои Дордой: интиқол аз Дордой чӣ тавр кор мекунад | Dordoi.help","Омодагӣ ба интиқол аз Дордой: таъминкунанда, байер, санҷиши партия, самти карго ва мувофиқаи бехатар.","Каргои Дордой: интиқол чӣ тавр кор мекунад","present","true","true","false",""
"/tj/blog/dordoi-yakluht-chi-tavr-haridan","tj","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/tj/blog/dordoi-yakluht-chi-tavr-haridan","true","tg","Бозори Дордой: чӣ тавр опт харидан мумкин | Dordoi.help","Хариди оптӣ аз Дордой: категория, таъминкунанда, партия, байер, санҷиш ва интиқол.","Чӣ тавр аз Бозори Дордой опт харидан мумкин","present","true","true","false",""
"/tj/blog/taminkunandai-dordoi-chi-tavr-sanjidan","tj","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/tj/blog/taminkunandai-dordoi-chi-tavr-sanjidan","true","tg","Таъминкунандаи Дордойро чӣ тавр санҷидан | Роҳнамои Dordoi.help | Dordoi.help","Роҳнамои амалӣ: таъминкунандаи дордойро чӣ тавр санҷидан. Каталог, категорияҳо, байер, карго ва дастрасии бехатар ба контактҳо.","Таъминкунандаи Дордойро чӣ тавр санҷидан","present","true","true","false",""
"/tj/blog/cheklisti-harid-az-dordoi","tj","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/tj/blog/cheklisti-harid-az-dordoi","true","tg","Чек-листи харид аз Дордой | Роҳнамои Dordoi.help | Dordoi.help","Роҳнамои амалӣ: чек-листи харид аз дордой. Каталог, категорияҳо, байер, карго ва дастрасии бехатар ба контактҳо.","Чек-листи харид аз Дордой","present","true","true","false",""
"/tj/blog/taminkunandagoni-dordoi-mukoisa-kardan","tj","blog_guide","app/[locale]/blog/[slug]/page.tsx","200","true","https://dordoi.help/tj/blog/taminkunandagoni-dordoi-mukoisa-kardan","true","tg","Таъминкунандагони Дордойро муқоиса кардан | Роҳнамои Dordoi.help | Dordoi.help","Роҳнамои амалӣ: таъминкунандагони дордойро муқоиса кардан. Каталог, категорияҳо, байер, карго ва дастрасии бехатар ба контактҳо.","Таъминкунандагони Дордойро муқоиса кардан","present","true","true","false",""
